transaction_id,user_id,merchant_id,amount,timestamp,location,label
f1adbf3f-0c8f-4659-b20a-17a39600a8b0,17575,1062,17.98,2024-09-06 06:18:57,Mumbai,0
77ce1be3-9e11-4201-92af-c521aa7ba99a,19200,4564,5.8,2024-10-17 22:13:06,Ahmedabad,0
5b3eeccc-60ee-40df-bff2-736f52a33eb7,18669,2610,27.93,2024-03-18 13:57:59,Lucknow,0
2cc72131-0103-47e4-95a6-5800f675cbab,7263,4042,40.09,2024-12-03 01:55:17,Chennai,0
46825e68-1fa9-4420-badd-6f456041ca97,5285,1910,14.21,2024-07-22 23:09:38,Pune,0
605f6caa-a97e-4e33-ad67-e19d60b9bce4,3117,691,24.72,2024-01-14 07:32:36,Bengaluru,0
0880cf20-c193-41d6-bb37-57a0f65cb2ac,12645,3343,30.74,2024-11-18 07:27:36,Bengaluru,0
82d76b77-ab25-4041-8d58-c06c3bbb7f54,9150,2251,36.67,2024-11-13 17:55:08,Jaipur,0
46f1c66b-b887-424e-af27-04db4ab4e683,5800,3317,57.08,2024-10-29 22:12:52,Chennai,0
e9c663c0-a5f6-4c69-90c0-51d9cfd667cb,3203,2742,30.02,2024-03-25 17:28:09,Mumbai,0
7516c2fc-7186-47fb-95eb-262ed7332172,2226,3678,61.33,2024-03-01 09:34:41,Bengaluru,0
32b4b139-5c45-4809-ab98-f5565770f900,7972,3784,11.92,2024-03-09 07:19:35,Ahmedabad,0
236c22b8-3d68-47ed-9078-c4e2f31ca790,19651,2893,1.67,2024-12-12 13:13:42,Ahmedabad,0
da4d9bb9-b307-49d0-b9a5-a0db0646432d,3326,3640,45.63,2024-11-30 10:57:21,Bengaluru,0
31e5d9ea-4578-4129-a072-8291ea83de58,18045,971,1.39,2024-10-08 05:44:06,Bengaluru,0
73f12789-f3e7-47cc-a5d0-4725f2d4c95a,16780,814,7.14,2024-09-06 14:39:28,Hyderabad,0
3b2dbab4-a04a-41d8-ac52-671f59bf7d1d,4292,4208,8.41,2024-10-28 13:03:27,Chennai,0
095d8324-7807-49ec-9ddc-27858d10115c,9418,56,45.64,2024-03-07 09:32:00,Ahmedabad,0
2c2e5ab6-e747-4b03-b74e-b684a8581e6c,19099,1657,27.33,2024-04-24 19:42:51,Chennai,0
7eec486f-5af2-4330-b215-7e4c6fad4579,1754,1183,27.1,2024-03-05 19:00:45,Ahmedabad,0
28ee17b7-e92c-4ae1-8a8b-d3f183818f39,16736,4302,1.02,2024-01-17 18:02:29,Chennai,0
927a23a1-078e-4aef-867e-eba4b10fa8a7,17280,4623,16.94,2024-06-04 20:05:34,Chennai,1
f94035a3-0c98-4427-828f-17f6118f0a6d,18119,1077,11.11,2024-09-14 00:28:09,Hyderabad,0
2b025688-ccd4-46f1-876a-8f4039434648,4468,2655,47.8,2024-01-08 17:28:37,Bengaluru,0
3bab3bb4-06a9-4bd2-be05-abd1d8a0876e,13346,4232,95.68,2024-02-23 00:57:17,Kolkata,0
35de9e09-ff48-44cc-be61-a87b3faa5749,14585,3307,38.06,2024-06-29 21:32:24,Jaipur,0
8c628a2a-0f52-4ee5-bb88-4741fbd991b5,8052,3692,20.94,2024-11-11 00:48:42,Kolkata,0
bb0b0bc5-9be0-46d7-842a-05e247847b1d,17134,2810,66.07,2024-11-03 17:49:37,Bengaluru,0
8f727984-298d-46ab-9109-c69e3b47deef,16942,4790,28.1,2024-11-14 17:21:54,Pune,1
09d52d7e-87bc-4fd2-89e2-cb544fd711a9,8317,3773,43.4,2024-03-02 16:49:01,Chennai,0
376ec2fb-36f5-4360-ba62-94e81b595b03,7566,100,35.3,2024-12-03 03:44:19,Bengaluru,0
894019d6-6a85-47d2-bfed-e818fe2be55e,1630,420,98.9,2024-11-11 17:21:52,Hyderabad,0
6282861d-35cb-4738-a259-b96ad9315671,6574,3414,6.65,2024-11-14 13:51:08,Lucknow,0
62ec6ede-ae6d-48d2-81a6-42851558341e,18484,139,11.75,2024-11-18 22:10:21,Hyderabad,0
d5bfbb45-634d-4b70-878d-f4b76875e659,9636,2321,63.07,2024-05-13 12:35:41,Ahmedabad,0
b3e65851-e475-4b8c-a639-7d8a45773a42,4701,4121,10.08,2024-06-10 05:46:21,Jaipur,0
6403dd87-d9cd-4107-a8dc-d1716fe7ad88,9830,2835,8.65,2024-07-31 09:50:41,Lucknow,0
c48c1ee4-f286-4bce-bbe8-06ecc56a6002,13952,1001,21.31,2024-04-23 21:18:05,Hyderabad,0
9bcc9607-1caa-4c0c-98e4-53f48d22e2b2,14370,4139,15.89,2024-04-13 04:14:42,Mumbai,0
b0032e78-3ec6-47a1-b10f-de74c01d6cbe,2364,2311,9.02,2024-04-28 18:09:52,Pune,0
3b913a52-ea4d-4f4d-b84f-6837e968a41f,12823,4482,8.34,2024-11-09 08:19:20,Hyderabad,0
f08d307c-61d2-4b15-acb7-08026a592358,14640,3168,17.14,2024-07-04 02:05:23,Ahmedabad,0
7c457dff-b075-40a2-979c-a5a80bac5f0a,3200,4487,7.38,2024-12-05 22:04:37,Jaipur,0
cd5bbb48-96da-4b3d-ab69-0895daa854dd,8668,4061,26.0,2024-05-13 00:34:10,Kolkata,0
0a54e1db-af22-4986-8007-91848acdf59e,7924,944,46.68,2024-06-23 05:07:59,Mumbai,0
7b6a64b3-9db4-4ead-9fea-194fbd13cb08,4443,41,13.06,2024-10-30 02:04:54,Bengaluru,0
14a95d3a-de70-4ff5-a770-d63e7fe3e265,7493,3323,322.89,2024-02-24 21:07:07,Hyderabad,0
9d679584-5639-43b4-84bf-464682dc71c1,6171,1102,36.42,2024-10-10 16:25:38,Kolkata,0
658c0db1-9c4c-484e-bfe5-0781ec43eee4,3614,3650,4.37,2024-07-09 10:51:10,Jaipur,0
adee86e8-2be3-415b-867a-883a8aaeeae2,7786,802,6.63,2024-08-01 07:33:37,Delhi,0
bbb490bc-fc1c-403d-a759-855417076897,1509,4232,18.71,2024-09-28 20:39:25,Ahmedabad,0
966b2717-54e4-406e-8116-2fd4b350e26b,11141,4108,6.26,2024-10-06 11:05:33,Kolkata,0
07374091-b00d-4d6f-bfca-d920c4ee53f0,18146,2471,8.55,2024-12-09 04:05:28,Chennai,1
3104e3e2-88fb-4a8b-b25c-251b170506eb,5815,4257,39.1,2024-10-31 18:35:56,Pune,0
e6d33d41-041a-4281-b616-cb340c352006,13048,3230,10.45,2024-12-06 07:11:31,Jaipur,0
0501dcca-1144-48da-9217-2a3aff8953a2,4411,1153,23.36,2024-09-06 14:23:24,Jaipur,0
54e942c7-a50d-43e6-b6f9-8ea5af31d82c,8838,2458,10.65,2024-05-24 22:25:24,Ahmedabad,0
ee1edbe1-92e7-46d8-b085-57f9c59932bb,7191,4377,5.15,2024-08-15 01:50:27,Pune,0
7e331f08-1f51-40eb-962f-abf47ea245fd,260,4667,5.81,2024-04-28 00:31:05,Delhi,0
97760ca3-969f-45e6-8086-80f3011db84c,15599,1484,20.48,2024-12-06 16:27:33,Bengaluru,0
fc2670a5-509e-412d-8163-aaaa4591a596,2541,1009,33.2,2024-07-17 11:29:54,Bengaluru,0
5f311234-c39e-4eba-8fda-917c6ac0c181,18500,1486,9.74,2024-11-30 19:45:33,Pune,0
d1b95760-3289-4684-9e66-c04602dbcbaf,18852,4071,48.44,2024-07-31 13:49:59,Hyderabad,1
a636446b-7717-468c-bb3c-743c6c44200e,522,3571,24.64,2024-03-01 08:36:10,Jaipur,0
40b4574b-e453-4286-812b-52292437f663,19300,3100,13.78,2024-08-10 01:36:18,Delhi,0
6cacffa0-c6b8-497d-8b08-e59ecb35aeeb,124,4814,2.98,2024-07-23 21:13:41,Chennai,0
c4de45ba-b9e9-4b63-a107-70a13346a804,453,2702,39.48,2024-01-23 12:49:48,Jaipur,0
3a5e4c2a-4aa6-456b-a739-7250834e50c7,4499,3545,45.86,2024-02-07 08:15:14,Pune,0
65b091bd-6fb5-43ff-bff2-2ad409df75b9,8818,2739,155.33,2024-04-20 11:21:20,Ahmedabad,0
da128a8b-ea5f-4c69-985b-f1afa38d4fcc,14221,784,45.95,2024-07-26 03:49:47,Bengaluru,0
238f61e2-9cb1-4e61-a942-75746614ebb4,6396,4610,11.78,2024-09-07 08:17:14,Jaipur,0
007fdc77-6d84-4c18-9659-52f2a77c6c1b,2171,4223,21.76,2024-01-18 03:16:49,Hyderabad,0
78cbded4-775f-456f-a457-deaec6be8e3e,4332,3857,46.43,2024-07-21 14:10:20,Chennai,0
bf088fe9-6f93-42ff-acca-3e53f229168e,18490,1042,24.8,2024-12-26 01:55:23,Bengaluru,0
d61886a9-7e3d-4c20-acf8-f9f82380a44c,3274,711,25.75,2024-07-23 22:13:16,Delhi,0
2af30d6a-115c-4a59-9d8b-89bab9ba60b3,10210,4636,17.03,2024-12-16 02:29:44,Kolkata,0
b0c72cbb-1d60-40bd-970a-ee664638c9e5,651,4441,9.96,2024-09-30 20:22:36,Lucknow,0
9a34c153-6015-4a7f-bc67-56011567332a,8717,332,27.07,2024-01-05 15:38:26,Delhi,0
49986b09-9add-4538-8b2f-8197d2baf407,6967,3708,25.14,2024-04-23 03:04:00,Kolkata,0
788704ee-95d3-44c9-9f31-5a17ed23a8ef,1150,1314,13.86,2024-05-07 21:44:14,Mumbai,0
65d4f733-ebdd-4d3f-9cd8-1f0429be71f8,13258,2528,13.31,2024-04-30 21:49:09,Chennai,0
774fede1-ceec-4458-b882-30dfbc0811d6,423,111,6.98,2024-05-05 11:08:36,Lucknow,0
bb36deb7-c497-4da3-9e38-7d6ad6c30725,13187,4859,27.5,2024-11-12 03:05:39,Hyderabad,0
75255609-26c9-4108-b532-4668e1711a91,13967,561,14.84,2024-12-13 01:18:15,Bengaluru,0
63b1099b-ee7a-446f-8e87-089765112084,7683,2262,76.47,2024-03-17 09:42:06,Kolkata,0
cfc03225-e9a8-44ce-b63e-0b8fb9189b2b,7792,1573,45.05,2024-02-24 06:37:16,Pune,0
2e35b851-0093-427d-a545-7f8fc72fb57f,12723,1251,38.9,2024-02-02 13:06:42,Chennai,0
c5fdbb8e-4fd4-4db3-b0d4-2d915435e1ba,19708,2358,20.65,2024-04-22 15:08:21,Chennai,0
0bef1ded-21b3-4a86-9188-9c763990a3d2,7431,3590,24.23,2024-09-05 08:35:57,Hyderabad,0
af4285b8-0cbd-4e62-8429-889389aca14c,318,4478,41.34,2024-12-05 15:21:57,Chennai,0
4c6ffd47-27cd-49ab-8675-d503b1697279,5528,722,207.21,2024-02-26 05:41:01,Delhi,0
e4008172-9551-4896-88f8-467b94140a7d,9814,2877,11.44,2024-12-23 21:05:43,Mumbai,0
2c01db66-9bd8-4e3b-897b-6a7270cb7fb7,5327,2567,16.81,2024-06-23 07:39:52,Lucknow,0
5e5daf1c-55c9-4936-aedf-a0343ba53481,8554,2224,4.64,2024-01-27 04:07:27,Ahmedabad,0
3c8aebbf-3a31-4405-ba7b-bce9dd6336a5,195,4177,7.69,2024-08-08 14:52:07,Bengaluru,0
ba2b7339-0e53-4688-b153-0f06837427c5,11280,1830,34.54,2024-02-17 10:53:42,Ahmedabad,0
19220eb3-8e9c-46ee-aba8-edae26065e24,5940,997,10.09,2024-12-12 04:54:47,Kolkata,0
c6ceba53-579a-4e7f-81f2-a0a8650ab5c7,8941,4574,23.45,2024-04-30 21:22:07,Jaipur,0
eb2b036d-29e0-4e46-b805-bd9ead8cee1a,14678,917,76.8,2024-06-16 03:47:15,Jaipur,0
49fb3116-9cfa-4b3a-bbaa-1ea6a54fa116,10797,1456,22.19,2024-01-13 23:42:40,Hyderabad,0
d6dae625-ea39-4ebb-8c9a-ea8fc4251d4d,9449,4284,7.07,2024-04-29 22:57:37,Bengaluru,0
cecdb822-8065-4a20-bbd3-ef01dc259396,533,2713,61.01,2024-09-07 18:44:21,Hyderabad,0
dd169567-4b05-4032-b954-9eb91670e082,9102,809,7.45,2024-01-11 10:45:50,Delhi,0
a24574d2-91eb-411a-8950-55ebd2c66529,6690,4792,10.2,2024-07-17 21:34:49,Mumbai,0
991391e3-9ab1-4e5e-ad3d-463a395499f5,6929,3432,28.42,2024-12-04 17:42:55,Ahmedabad,0
7c576c1c-2312-475a-b8c8-76cd7393d367,12058,4663,91.37,2024-09-27 08:36:39,Ahmedabad,0
bd9d4021-7f2b-4887-ab03-3026d4ad98c3,11347,3306,39.79,2024-08-06 10:13:45,Hyderabad,0
0e6f2506-6064-4ccc-86da-828e97752f62,6450,904,72.15,2024-10-11 14:33:03,Bengaluru,0
6390e14a-88a6-431d-8000-e4f54ab798c4,7344,3039,11.68,2024-09-11 00:23:04,Jaipur,0
8361e56d-319f-493f-9648-d5be72660031,10882,1646,12.89,2024-04-19 03:58:14,Jaipur,0
65b3147c-3919-473e-bb9c-9b5b4ba08f6e,10673,2790,5.27,2024-07-30 01:40:00,Hyderabad,0
df66d127-f3dc-4289-b16d-0b7c0258614c,19661,3854,58.96,2024-01-17 16:23:58,Pune,0
312a1441-3bfa-45d3-bbb3-dbffc35109ed,1831,208,13.64,2024-09-30 15:09:43,Hyderabad,0
fcebed39-b784-4f71-8853-939b7faf3027,3176,593,11.29,2024-05-19 22:33:49,Delhi,0
45abfae1-07b5-4932-a8ad-5fc8595a8bba,17427,412,26.9,2024-06-16 17:16:17,Lucknow,0
294ad36b-9491-4a77-8ba9-74960105472c,8093,1202,140.14,2024-03-28 19:57:57,Bengaluru,0
2f12022f-f7d2-4b3f-93db-1cf91657e226,18506,2292,305.7,2024-09-29 14:18:27,Pune,0
3acd08d9-efce-4629-bf37-7040953e848e,8769,2795,3.27,2024-01-11 23:58:07,Chennai,0
0c2dbebb-7a55-4f59-97f3-c785ad54200e,16151,3896,4.63,2024-03-07 21:23:12,Chennai,0
9b73ee43-3b05-4e6b-8023-2c35c7754556,9823,4560,21.54,2024-08-22 04:58:17,Kolkata,0
28fa2a64-b635-4291-9e17-2ed89052eecd,320,2462,43.55,2024-12-07 21:09:18,Ahmedabad,0
4debb5de-86cb-44c5-93b3-774714e72158,6429,4042,30.93,2024-08-03 00:51:34,Lucknow,0
dbf9e3c4-43aa-43c0-9913-887294808043,3557,3800,7.21,2024-05-01 17:11:28,Lucknow,0
7e10a180-b5df-4f21-b067-8a69c4bd7fa6,17739,66,19.46,2024-10-07 17:36:20,Jaipur,0
7a5d0a59-cbb5-47de-a846-8b4282eb804b,7621,2726,51.99,2024-01-18 15:16:14,Mumbai,0
5395aa5f-cb72-48eb-995b-cf4f24ccee63,12686,3767,88.86,2024-02-18 17:12:34,Pune,0
c69ae28b-f5ab-4808-8fa3-659d2cf18ca4,18068,2835,3.19,2024-04-01 09:41:26,Hyderabad,0
5c5c2504-3f1d-4cd4-b4c4-5c48a462b495,3605,1159,26.52,2024-10-10 01:35:12,Jaipur,0
3cb3d47a-25d9-4cab-9060-9fb517d85314,5977,856,13.89,2024-07-07 09:39:09,Chennai,0
2ed284fc-ccfe-4fa5-ac82-9cc2314d5748,5380,4017,55.06,2024-06-18 13:20:00,Ahmedabad,0
c3f786e1-886d-498f-9fcf-3f9cfe8d52ec,10108,4892,5.98,2024-11-17 10:00:19,Kolkata,0
40216aba-a7a6-4d86-a89a-f314d40c8d2e,7722,622,5.79,2024-07-22 02:37:54,Hyderabad,0
bbd60fef-5ac7-479a-adda-581f0751272c,17849,206,48.25,2024-04-18 03:54:11,Lucknow,0
1c10936d-6153-47e2-a995-5fa697af817d,6235,4097,257.42,2024-08-18 11:55:49,Bengaluru,0
c1453793-1b0a-45e9-ab43-c03e0c0a572d,18306,4335,2.76,2024-08-25 10:57:14,Bengaluru,0
37879373-6517-4f5d-9ba1-17b25ca552c8,12254,3175,24.77,2024-08-26 00:37:05,Kolkata,0
03f68a97-4dbb-42a8-a243-50570a4ea674,7687,70,117.51,2024-11-14 10:08:20,Delhi,0
0ad5c1d4-01eb-4760-9900-9d981efb0e7e,19773,504,21.24,2024-09-29 15:22:01,Chennai,0
b72f1e27-68fe-4df3-922f-5a2ff25d5af4,12227,1389,23.41,2024-01-05 18:16:13,Delhi,0
30129a72-fbf1-4616-9de1-bc88bb4c6ef1,9366,3982,15.45,2024-07-04 15:15:51,Kolkata,0
44ed7f2f-a4fa-42b8-8829-d6302aae27fd,2540,4650,3.94,2024-08-25 02:26:37,Delhi,0
2dcabf40-3107-4ad7-b503-7e7ef7f78879,8052,919,21.16,2024-09-28 19:05:07,Bengaluru,0
315b7c8c-b33b-4afb-a07b-d5da3340f0fb,10177,4962,25.25,2024-07-09 00:34:48,Delhi,0
5adaad65-2831-4633-a905-dda5f6ddea58,15360,3981,10.03,2024-01-03 23:50:43,Chennai,0
dd154b0f-40f8-409d-8753-0d420415fde7,16670,3898,36.79,2024-01-25 13:28:57,Lucknow,0
7a9b73ae-9a31-4e96-ba21-bb3b42a9da64,17177,3373,9.01,2024-06-20 21:41:53,Mumbai,0
cd875c83-4f5e-4a33-ab2b-a8df2071a786,9163,4646,96.38,2024-06-16 08:39:43,Jaipur,0
ce204cfc-5cdb-480d-8eb3-3fc6d88e1a2f,6710,4176,158.33,2024-07-11 16:24:48,Hyderabad,0
a71dc17b-3dab-42c2-bf38-cb2a2e8aa8a4,685,4646,68.36,2024-11-19 23:33:46,Bengaluru,0
fd5470c4-320a-47ae-9a6c-b59ac386d4e2,1237,3474,59.88,2024-10-20 03:00:53,Kolkata,0
81d2fbc6-bace-483d-93ca-5256e4790c56,10949,507,22.59,2024-05-08 04:10:45,Ahmedabad,0
7a79f25d-5ae6-45ea-909b-11da10401fae,9296,969,6.11,2024-12-14 23:05:12,Chennai,0
9d80933b-749a-45cb-86be-8c4819add0bf,18762,2969,202.01,2024-02-12 21:35:12,Jaipur,0
f5adca56-7fe5-42d3-af96-f907e9cdea9b,3665,4790,23.29,2024-09-12 10:09:26,Mumbai,0
b828d100-ad3e-422b-9bc3-6a62ad648149,11336,2470,16.24,2024-08-23 01:27:27,Mumbai,0
ab2b4546-42ea-476d-834f-8a255f34189c,14989,204,16.17,2024-05-18 23:19:51,Delhi,1
7f9f28fd-ad93-4f8a-a012-171df02a5d20,9694,1433,6.33,2024-08-19 05:36:11,Ahmedabad,0
cfe24151-c370-46eb-a4ba-2bb3044a3822,6157,1975,24.93,2024-10-06 12:37:42,Ahmedabad,1
41ed2ac4-f9e9-46b5-8b5d-edc10dddcd5f,15477,4060,27.51,2024-10-08 16:32:35,Ahmedabad,0
baf2ad2b-1c96-453b-9793-76e4ba99607f,8736,3767,5.9,2024-01-15 11:51:04,Lucknow,0
c75fab2e-b4cd-4e4b-8337-3b92df67e41f,10439,1678,9.61,2024-11-19 02:42:12,Lucknow,0
9e895ad8-a945-42db-bce8-ac0b30dd7cdd,11877,3517,33.47,2024-01-08 03:21:21,Kolkata,0
4bf0f7fb-76de-4fb0-acd5-b4a89773375e,15742,4900,21.22,2024-02-13 00:03:40,Lucknow,0
293f1cb7-ef52-4658-85f4-ca0b35aedbaa,6573,1718,45.1,2024-05-30 16:01:23,Jaipur,0
31e51087-77ab-4e17-93a6-50e2fe3e516a,19264,220,20.74,2024-01-03 09:26:35,Bengaluru,0
6231e1fa-1604-4c59-bc3a-4993daf620b6,1308,3256,14.56,2024-07-04 23:52:21,Bengaluru,0
ead3f202-2df6-4036-92dc-8a2818eadc10,3166,1086,16.33,2024-09-17 08:48:12,Ahmedabad,0
498564c6-979d-4017-9c29-c5dd81ae31c4,10088,4221,29.54,2024-07-11 10:15:23,Bengaluru,0
aec54603-40f4-40e7-821d-3c95dbfcf2b6,12937,2988,40.09,2024-05-15 23:34:23,Delhi,0
8a3c9dc8-f345-43f6-a1a6-a275fcba8581,14450,2889,5.25,2024-04-03 03:29:20,Bengaluru,0
7a0b050a-3977-44ce-aa40-c08d8911d25c,4831,59,5.8,2024-04-25 14:40:57,Lucknow,0
027e79e1-6cf8-40f8-9748-ef0e8dd2fd95,13389,3069,22.93,2024-12-29 01:41:02,Lucknow,1
f0640f1f-9a24-4b5a-8283-f7cc6765bcaa,18186,1217,10.6,2024-04-07 20:52:55,Delhi,0
79f3f60f-ee0b-4cca-8b59-379dfd4a42a2,8739,4644,17.56,2024-01-12 14:32:36,Bengaluru,0
d2145c22-1e79-4985-b575-8a881d628784,12111,4540,20.74,2024-10-26 02:36:05,Bengaluru,1
c51c3e22-6e44-4c54-ab9d-66c6c5a39651,16066,1412,7.86,2024-07-05 13:09:13,Ahmedabad,0
b0912b21-7766-4483-922e-dbfdcd8fced6,8530,1607,20.87,2024-09-01 23:40:47,Hyderabad,0
6a033243-f059-4ec0-851b-65cee2dd22f0,1659,4101,14.03,2024-06-19 15:19:25,Ahmedabad,0
3bd15d22-ccd2-4d2c-baf9-669e08f4a0c1,1310,3973,47.2,2024-04-12 10:02:40,Lucknow,0
5b4129a9-4852-40ee-8cca-2d34de9357c9,1097,3150,34.1,2024-10-25 17:11:32,Mumbai,0
c5dcd50a-305c-4c0d-8c6a-67548038885a,1270,2222,59.3,2024-01-10 21:41:53,Bengaluru,0
72129656-40ce-4ea4-9d53-c0971586b6c9,7730,571,21.4,2024-12-01 13:07:34,Ahmedabad,0
2012d375-96e6-49c1-9628-84eb9b647736,423,1988,14.93,2024-08-16 23:11:01,Delhi,0
b286b229-1818-4a60-9cc0-fb23cd4ab885,18905,3352,39.27,2024-12-29 20:07:31,Mumbai,0
13f2474f-4ea0-4c81-9250-0454a9330106,12465,4362,30.15,2024-09-11 16:45:36,Delhi,0
061d9825-0014-4ed5-8a18-dbb5a11e376e,15609,4853,24.03,2024-12-17 05:30:53,Delhi,0
b9d50113-2ea9-46d8-8f00-c9b33e49ebee,17048,3754,17.01,2024-10-19 04:31:31,Ahmedabad,0
cf0a8a3a-cd76-42fa-a34b-4dc81805c4eb,13807,1804,72.54,2024-01-29 05:09:15,Hyderabad,0
53e02a00-486c-445d-a349-df809cccf372,7855,2581,4.41,2024-09-17 15:00:23,Jaipur,0
1ac4ebb2-5fe2-4e15-ae7e-2c365aecbcdc,2162,1545,12.94,2024-04-12 04:21:19,Mumbai,0
902548c7-4dc2-43e6-b01c-8edd5df24592,15174,3102,4.32,2024-06-09 16:38:09,Bengaluru,0
dd9c5eec-2085-4062-9cba-857df93ca802,3011,1119,120.02,2024-11-20 09:02:09,Ahmedabad,0
13942fa5-6f44-42ec-b022-520a96969316,15077,4730,10.04,2024-06-04 06:07:03,Bengaluru,0
f49f2765-26cf-4f0e-833d-5af9be986930,19741,157,21.64,2024-03-27 07:28:46,Kolkata,0
51062772-cc4b-4007-8a9f-05e4c3813a64,3070,4834,16.48,2024-02-22 12:32:47,Kolkata,0
581d2873-b106-4b2d-bc1c-df375bac2ed0,9820,377,0.71,2024-11-29 19:03:05,Bengaluru,0
600c6bb1-3b4a-4ce9-a1b6-c3222f68849a,431,1098,20.3,2024-11-28 13:30:48,Pune,0
c3ac6400-d659-455e-95f9-6aa6d1143992,6077,3619,6.61,2024-05-06 06:47:10,Kolkata,0
63aab6e2-04ec-474f-85ca-8061d5770ffe,13694,4201,6.98,2024-06-24 01:57:56,Delhi,0
ebd1cdd7-a5fd-435a-a628-c58649ed9f2f,19729,3346,22.62,2024-05-08 16:55:07,Mumbai,0
cc0fdc9c-b50c-4244-b6bd-72983bffebe9,11507,3555,8.44,2024-09-23 00:51:15,Chennai,0
e7ac1897-94b4-4be4-bde1-77a930f49cbc,17632,723,6.81,2024-04-27 23:47:26,Pune,0
7dc4ba99-b9b4-4327-acaa-3db9a4b64a07,8530,3000,44.94,2024-07-07 13:57:54,Lucknow,0
24023c13-eb50-4f41-8b63-5d991bbbe624,9780,1965,11.51,2024-12-12 07:57:55,Lucknow,0
936b3ca1-1473-47a5-b195-e17742fc9912,6686,488,28.75,2024-12-07 11:56:58,Kolkata,0
08797a92-5332-419b-81cb-e30592be79da,18279,2791,10.3,2024-05-13 21:03:18,Bengaluru,0
85ef0769-a2c0-45bf-a7b8-7b5ce6303984,19527,296,16.1,2024-06-11 11:00:41,Bengaluru,0
a5fa314c-2bdc-4b76-a85a-1325a62ba896,2351,2895,5.83,2024-02-23 10:55:49,Kolkata,0
b41f4f67-4ca5-46f3-aa2f-96db36ffeed5,16184,4291,9.49,2024-11-01 21:59:27,Jaipur,0
f6189b80-afae-49c1-b936-ecb189c4d172,11324,172,3.68,2024-09-20 17:03:19,Bengaluru,0
e69431e7-1889-4496-a632-55ab3264589f,4131,1289,9.37,2024-12-03 15:43:37,Ahmedabad,0
6bdeda13-3e42-4551-a366-483f09262fc3,15911,4647,47.25,2024-04-21 17:33:55,Jaipur,0
dc5f2fa3-8103-489d-8a04-1b40e8f73df5,8110,3814,20.06,2024-10-24 00:29:55,Pune,0
d095daea-2189-4dc2-95d8-36dc35aa1412,10788,132,13.49,2024-04-11 12:32:24,Lucknow,1
ddd962fe-84f1-4684-9d40-86de8222efe5,13471,795,14.71,2024-03-12 00:26:30,Bengaluru,0
20539d4d-c98f-45d7-afad-aa20684eb88c,10955,547,8.87,2024-12-20 11:51:19,Chennai,0
edfe1464-fdc5-4563-85ee-5a3b01a4201f,6935,1685,73.0,2024-04-17 16:53:46,Lucknow,0
1f3bfc1b-c6d3-47eb-87f0-fc9b48ff6d8b,7119,2153,4.23,2024-01-15 04:56:47,Chennai,0
73928d91-f1b1-4c64-a8fd-2e87eaa552fd,17194,2959,26.22,2024-06-07 18:24:28,Kolkata,0
238a65b7-713b-4521-af8c-a27f81d9afa5,13000,3604,31.8,2024-01-29 07:58:34,Lucknow,0
b8a58e85-146a-4819-ad16-66ac941cdcda,19074,4871,17.1,2024-02-13 19:06:12,Pune,0
0df13b85-ec45-42f8-b112-f15d8b73fc03,5561,935,8.35,2024-02-21 14:30:41,Hyderabad,0
0bdb83e9-2ce9-482f-a353-d588cef858dc,14989,1165,3.78,2024-01-17 11:14:57,Ahmedabad,0
55961d30-d46d-4374-b4c9-48dd62edf9d0,18300,1067,61.47,2024-02-19 21:04:20,Hyderabad,0
219ded41-35db-4a2e-b5ff-973c4ac79e29,2175,2649,17.26,2024-04-05 16:44:54,Lucknow,0
f475d97b-7b6c-4d6d-862c-4ef13c56868e,16707,1067,42.57,2024-12-22 13:01:52,Lucknow,0
abbdc382-a54f-4ea6-9dc3-e25b421ae006,11802,4362,11.43,2024-07-10 07:41:34,Lucknow,0
4b098863-536b-4ed0-a116-7c230e72b33e,11555,1572,35.59,2024-08-20 16:29:50,Pune,0
a0bc0ee5-da5c-4d43-8f02-c68fcc25ca3f,12624,3042,34.14,2024-03-03 05:22:03,Kolkata,0
9a75832a-93a9-4414-ac54-cf53ce93be47,4478,480,17.5,2024-05-18 23:46:55,Chennai,0
be5549bd-1651-4d57-8a3a-b4d13a5f3956,9651,2478,9.17,2024-02-03 01:45:41,Mumbai,0
ee34410f-cc54-4f4b-a7a7-78edb71a578c,3507,2253,5.61,2024-01-02 07:14:18,Hyderabad,0
9cd57649-6486-420c-a07a-eae6dc390134,4864,2931,43.52,2024-09-19 17:19:20,Pune,0
49ea9f81-ede4-440a-aeea-9ea7f62f0d89,19454,1615,9.55,2024-12-20 12:22:30,Bengaluru,0
58ad720b-e1d1-43e9-8ca1-7c6a9d80588a,6426,1579,19.72,2024-03-15 05:03:04,Lucknow,0
bca521ad-1729-4cc1-802a-58f82bdb991b,13354,2775,30.87,2024-03-18 17:23:18,Lucknow,0
3f83dd23-05a6-4a2e-b2d8-ab8e1feda5b6,5377,3470,176.5,2024-07-08 03:11:04,Pune,0
b6235c5d-04b5-4814-a66d-3023ba2c8fcc,13704,1173,123.25,2024-04-15 20:24:53,Kolkata,0
7e74b978-2f94-42ee-8ce4-25a9f6002645,17477,1347,35.6,2024-06-10 23:14:09,Kolkata,0
392be9b4-871d-41ed-9f6c-e9a6bdfba8dd,18930,1420,17.53,2024-08-06 20:25:32,Kolkata,0
